alumni_id,faculty,first_job_title,gpa_at_graduation,skills,activities_in_college,key_course_grades,salary_start,years_to_promotion,success_score
BT_0010,Computer Engineering,Data Engineer,2.57,"[{""name"": ""BigQuery"", ""level"": ""Advanced""}, {""name"": ""Data Engineering"", ""level"": ""Intermediate""}, {""name"": ""Docker"", ""level"": ""Advanced""}, {""name"": ""Apache Spark"", ""level"": ""Intermediate""}, {""name"": ""dbt"", ""level"": ""Advanced""}, {""name"": ""Apache Kafka"", ""level"": ""Advanced""}, {""name"": ""Data warehousing"", ""level"": ""Advanced""}, {""name"": ""Kubernetes"", ""level"": ""Advanced""}, {""name"": ""CI/CD pipelines"", ""level"": ""Advanced""}, {""name"": ""Data modeling"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""Korean"", ""level"": ""Beginner""}]",[AI Research Intern] at [NECTEC AI Lab 2025] | [ML Engineer Intern] at [Grab Thailand 2025] | [Cloud Intern] at [SCB Tech Group 2025] | [Open-Source Contributor] at [GitHub Projects 2025],"[{""course_id"": ""01204114"", ""course_name"": ""Introduction to Computer Hardware Development"", ""grade"": ""B""}, {""course_id"": ""01204437"", ""course_name"": ""Computer System Security"", ""grade"": ""A""}, {""course_id"": ""01420111"", ""course_name"": ""General Physics I"", ""grade"": ""A""}, {""course_id"": ""01204222"", ""course_name"": ""Digital Systems Design"", ""grade"": ""B""}, {""course_id"": ""01204341"", ""course_name"": ""Software Engineering"", ""grade"": ""B+""}, {""course_id"": ""01204224"", ""course_name"": ""Logic Circuit Laboratory"", ""grade"": ""C+""}, {""course_id"": ""01204271"", ""course_name"": ""Introduction to Computer Engineering"", ""grade"": ""B""}, {""course_id"": ""01204331"", ""course_name"": ""System Software Interface"", ""grade"": ""B+""}, {""course_id"": ""01219335"", ""course_name"": ""Data Acquisition and Integration"", ""grade"": ""B+""}, {""course_id"": ""01204451"", ""course_name"": ""Database System Design"", ""grade"": ""A""}, {""course_id"": ""01204435"", ""course_name"": ""Programming Language Concepts"", ""grade"": ""B""}]",52711,3,78
BT_0011,Computer Engineering,Cloud Architect,3.87,"[{""name"": ""Azure (AKS, Functions)"", ""level"": ""Advanced""}, {""name"": ""Firewall configuration"", ""level"": ""Advanced""}, {""name"": ""ISO 27001"", ""level"": ""Advanced""}, {""name"": ""AWS"", ""level"": ""Beginner""}, {""name"": ""Vulnerability management"", ""level"": ""Advanced""}, {""name"": ""Network Security"", ""level"": ""Advanced""}, {""name"": ""Python"", ""level"": ""Advanced""}, {""name"": ""Virtual desktop"", ""level"": ""Advanced""}, {""name"": ""Go"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Beginner""}]",[ML Engineer Intern] at [Grab Thailand 2024] | [Software Intern] at [True Digital Group 2024] | [Frontend Developer] at [KBTG Digital Banking 2024],"[{""course_id"": ""01204215"", ""course_name"": ""Mathematical Foundations for Computer Engineers"", ""grade"": ""B""}, {""course_id"": ""01208111"", ""course_name"": ""Engineering Drawing"", ""grade"": ""A""}, {""course_id"": ""01204113"", ""course_name"": ""Computer and Programming for Computer Engineers"", ""grade"": ""A""}, {""course_id"": ""01205242"", ""course_name"": ""Electronic Circuits and Systems I"", ""grade"": ""C+""}, {""course_id"": ""01204211"", ""course_name"": ""Discrete Mathematics and Theory of Computation"", ""grade"": ""A""}, {""course_id"": ""01204216"", ""course_name"": ""Probability and Statistics for Computer Engineers"", ""grade"": ""B+""}, {""course_id"": ""01204483"", ""course_name"": ""Digital Image Processing"", ""grade"": ""C""}, {""course_id"": ""01204481"", ""course_name"": ""Foundations of Computer Graphics"", ""grade"": ""C+""}]",64668,4,85
BT_0012,Computer Engineering,Data Scientist,2.42,"[{""name"": ""Pandas / NumPy"", ""level"": ""Advanced""}, {""name"": ""Feature Engineering"", ""level"": ""Intermediate""}, {""name"": ""Data cleaning"", ""level"": ""Advanced""}, {""name"": ""Deep Learning"", ""level"": ""Advanced""}, {""name"": ""Matplotlib"", ""level"": ""Intermediate""}, {""name"": ""Statistics"", ""level"": ""Advanced""}, {""name"": ""A/B Testing"", ""level"": ""Intermediate""}, {""name"": ""Model development"", ""level"": ""Intermediate""}, {""name"": ""Data Visualization"", ""level"": ""Beginner""}, {""name"": ""Airflow"", ""level"": ""Advanced""}, {""name"": ""Apache Spark"", ""level"": ""Intermediate""}, {""name"": ""dbt (Data Build Tool)"", ""level"": ""Intermediate""}, {""name"": ""R"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]",[AI Research Intern] at [NECTEC AI Lab 2022] | [ML Engineer Intern] at [Grab Thailand 2022] | [Cloud Intern] at [SCB Tech Group 2022],"[{""course_id"": ""01204215"", ""course_name"": ""Mathematical Foundations for Computer Engineers"", ""grade"": ""C+""}, {""course_id"": ""01204214"", ""course_name"": ""Problem Solving Laboratory"", ""grade"": ""B""}, {""course_id"": ""01420113"", ""course_name"": ""Physics Laboratory I"", ""grade"": ""A""}, {""course_id"": ""01204325"", ""course_name"": ""Data Communication and Computer Networks"", ""grade"": ""A""}, {""course_id"": ""01204341"", ""course_name"": ""Software Engineering"", ""grade"": ""B""}, {""course_id"": ""01204223"", ""course_name"": ""Practicum in Computer Engineering"", ""grade"": ""B""}, {""course_id"": ""01204271"", ""course_name"": ""Introduction to Computer Engineering"", ""grade"": ""B+""}, {""course_id"": ""01204213"", ""course_name"": ""Theory of Computation"", ""grade"": ""C+""}, {""course_id"": ""01204462"", ""course_name"": ""Introduction to Expert Systems"", ""grade"": ""A""}, {""course_id"": ""01204411"", ""course_name"": ""Quantum Computing"", ""grade"": ""C""}, {""course_id"": ""01204463"", ""course_name"": ""Introduction to Natural Language Processing"", ""grade"": ""A""}, {""course_id"": ""01204451"", ""course_name"": ""Database System Design"", ""grade"": ""B+""}]",60274,2,80
BT_0013,Economics,Wealth Manager,3.13,"[{""name"": ""Communication"", ""level"": ""Advanced""}, {""name"": ""Market analysis"", ""level"": ""Advanced""}, {""name"": ""Excel (Advanced: Solver, VBA, Power Query)"", ""level"": ""Intermediate""}, {""name"": ""Client Relationship Management"", ""level"": ""Intermediate""}, {""name"": ""SEC regulations"", ""level"": ""Advanced""}, {""name"": ""Relationship management"", ""level"": ""Intermediate""}, {""name"": ""Valuation (DCF, Comps)"", ""level"": ""Advanced""}, {""name"": ""Investment Consultant (IC) License"", ""level"": ""Beginner""}, {""name"": ""Portfolio Management"", ""level"": ""Intermediate""}, {""name"": ""CFA"", ""level"": ""Advanced""}, {""name"": ""Private wealth experience"", ""level"": ""Advanced""}, {""name"": ""Tax planning"", ""level"": ""Advanced""}, {""name"": ""Presentation Skills"", ""level"": ""Advanced""}, {""name"": ""Investment Planner (IP) License"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]",[Wealth Mgmt Intern] at [SCB Julius Baer 2023] | [M&A Intern] at [Phatra Capital 2023],"[{""course_id"": ""01101171"", ""course_name"": ""Mathematical Economics I"", ""grade"": ""A""}, {""course_id"": ""01101272"", ""course_name"": ""Economics Statistics I"", ""grade"": ""A""}, {""course_id"": ""01101384"", ""course_name"": ""Economics of Money and Banking"", ""grade"": ""A""}, {""course_id"": ""01101281"", ""course_name"": ""Microeconomics II"", ""grade"": ""B""}, {""course_id"": ""01101283"", ""course_name"": ""Economic Thinking"", ""grade"": ""B""}, {""course_id"": ""01101271"", ""course_name"": ""Mathematical Economics II"", ""grade"": ""B""}, {""course_id"": ""01101491"", ""course_name"": ""Research Methods in Economics"", ""grade"": ""B+""}, {""course_id"": ""01101452"", ""course_name"": ""Monetary Theory and Policy"", ""grade"": ""C""}, {""course_id"": ""01101456"", ""course_name"": ""Behavioral Finance"", ""grade"": ""B""}, {""course_id"": ""01101425"", ""course_name"": ""Business Economic Ethics"", ""grade"": ""C+""}, {""course_id"": ""01101437"", ""course_name"": ""International Trade Theory and Policy"", ""grade"": ""B+""}, {""course_id"": ""01101454"", ""course_name"": ""Financial Economics"", ""grade"": ""C""}]",65435,2,83
BT_0014,Economics,Equity Research Analyst,3.2,"[{""name"": ""Microsoft PowerPoint"", ""level"": ""Advanced""}, {""name"": ""Financial modeling"", ""level"": ""Advanced""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Intermediate""}, {""name"": ""Investment portfolio management"", ""level"": ""Intermediate""}, {""name"": ""Financial Statement Analysis"", ""level"": ""Intermediate""}, {""name"": ""Investment Analysis"", ""level"": ""Advanced""}, {""name"": ""Financial Modeling"", ""level"": ""Intermediate""}, {""name"": ""Financial analysis"", ""level"": ""Intermediate""}, {""name"": ""Excel (Advanced: Solver, VBA, Power Query)"", ""level"": ""Intermediate""}, {""name"": ""Credit analysis"", ""level"": ""Advanced""}, {""name"": ""Debt Capital Markets"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]",[Equity Analyst Intern] at [Bualuang Securities 2022] | [Economic Analyst] at [TDRI Policy Research 2022],"[{""course_id"": ""01101181"", ""course_name"": ""Microeconomics I"", ""grade"": ""A""}, {""course_id"": ""01101497"", ""course_name"": ""Seminar"", ""grade"": ""C+""}, {""course_id"": ""01101182"", ""course_name"": ""Macroeconomics I"", ""grade"": ""B""}, {""course_id"": ""01101381"", ""course_name"": ""History of Economic Thought"", ""grade"": ""C+""}, {""course_id"": ""01101371"", ""course_name"": ""Economics Statistics II"", ""grade"": ""B""}, {""course_id"": ""01101231"", ""course_name"": ""Labour and Industrial Economics"", ""grade"": ""C+""}, {""course_id"": ""01101312"", ""course_name"": ""Thai Economy"", ""grade"": ""C+""}, {""course_id"": ""01101461"", ""course_name"": ""Economic Valuation of Natural Resources"", ""grade"": ""B""}, {""course_id"": ""01101451"", ""course_name"": ""Economics of Industrial Organization"", ""grade"": ""B+""}, {""course_id"": ""01101474"", ""course_name"": ""Econometrics II"", ""grade"": ""B+""}, {""course_id"": ""01101411"", ""course_name"": ""Regional Economics"", ""grade"": ""C""}]",55327,2,82
BT_0015,Economics,Economist,2.76,"[{""name"": ""Economic Forecasting"", ""level"": ""Advanced""}, {""name"": ""Python"", ""level"": ""Advanced""}, {""name"": ""Pricing strategy"", ""level"": ""Beginner""}, {""name"": ""SQL"", ""level"": ""Intermediate""}, {""name"": ""Regression Analysis"", ""level"": ""Advanced""}, {""name"": ""Research Methods in Economics"", ""level"": ""Intermediate""}, {""name"": ""Causal inference"", ""level"": ""Advanced""}, {""name"": ""National Accounts Analysis"", ""level"": ""Advanced""}, {""name"": ""Marketplace design"", ""level"": ""Intermediate""}, {""name"": ""Research Skills"", ""level"": ""Intermediate""}, {""name"": ""Regression discontinuity"", ""level"": ""Advanced""}, {""name"": ""Communication"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]",[Research Assistant] at [Bank of Thailand (BOT) 2023] | [Teaching Assistant] at [ECON Department - Econometrics 2023] | [Data Analyst Intern] at [SCB EIC 2023],"[{""course_id"": ""01101231"", ""course_name"": ""Labour and Industrial Economics"", ""grade"": ""A""}, {""course_id"": ""01101385"", ""course_name"": ""Economic Development and International Trade"", ""grade"": ""B+""}, {""course_id"": ""01101372"", ""course_name"": ""Econometrics I"", ""grade"": ""C""}, {""course_id"": ""01101171"", ""course_name"": ""Mathematical Economics I"", ""grade"": ""A""}, {""course_id"": ""01101497"", ""course_name"": ""Seminar"", ""grade"": ""A""}, {""course_id"": ""01101182"", ""course_name"": ""Macroeconomics I"", ""grade"": ""B+""}, {""course_id"": ""01101283"", ""course_name"": ""Economic Thinking"", ""grade"": ""A""}, {""course_id"": ""01101423"", ""course_name"": ""Marketing Business Economics"", ""grade"": ""B+""}, {""course_id"": ""01101433"", ""course_name"": ""Economics of Labour Market"", ""grade"": ""B+""}, {""course_id"": ""01101437"", ""course_name"": ""International Trade Theory and Policy"", ""grade"": ""C+""}]",38257,4,68
BT_0016,Economics,Credit Analyst,2.89,"[{""name"": ""Economics of Money and Banking"", ""level"": ""Intermediate""}, {""name"": ""Regression Analysis"", ""level"": ""Intermediate""}, {""name"": ""Risk Management (VaR, CVaR)"", ""level"": ""Advanced""}, {""name"": ""Microsoft PowerPoint"", ""level"": ""Intermediate""}, {""name"": ""Microsoft Excel"", ""level"": ""Beginner""}, {""name"": ""Investment portfolio analysis"", ""level"": ""Beginner""}, {""name"": ""Stata"", ""level"": ""Intermediate""}, {""name"": ""Communication"", ""level"": ""Advanced""}, {""name"": ""Valuation (DCF, Comps)"", ""level"": ""Advanced""}, {""name"": ""Problem Solving"", ""level"": ""Advanced""}, {""name"": ""Credit analysis experience"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]",[Risk Analyst Intern] at [Krungsri Bank 2022] | [Policy Research Intern] at [NESDC Thailand 2022] | [Member] at [KU Investment Club 2022] | [M&A Intern] at [Phatra Capital 2022],"[{""course_id"": ""01101171"", ""course_name"": ""Mathematical Economics I"", ""grade"": ""B+""}, {""course_id"": ""01101282"", ""course_name"": ""Macroeconomics II"", ""grade"": ""C+""}, {""course_id"": ""01101385"", ""course_name"": ""Economic Development and International Trade"", ""grade"": ""B+""}, {""course_id"": ""01101182"", ""course_name"": ""Macroeconomics I"", ""grade"": ""C+""}, {""course_id"": ""01101284"", ""course_name"": ""Economics of Natural Resources and Public Policy"", ""grade"": ""B+""}, {""course_id"": ""01101181"", ""course_name"": ""Microeconomics I"", ""grade"": ""B+""}, {""course_id"": ""01101497"", ""course_name"": ""Seminar"", ""grade"": ""C""}, {""course_id"": ""01101273"", ""course_name"": ""Introduction to Computational Economics"", ""grade"": ""B+""}, {""course_id"": ""01101312"", ""course_name"": ""Thai Economy"", ""grade"": ""B""}, {""course_id"": ""01101411"", ""course_name"": ""Regional Economics"", ""grade"": ""A""}, {""course_id"": ""01101426"", ""course_name"": ""Real Estate Business Economics"", ""grade"": ""C+""}, {""course_id"": ""01101454"", ""course_name"": ""Financial Economics"", ""grade"": ""B+""}, {""course_id"": ""01101452"", ""course_name"": ""Monetary Theory and Policy"", ""grade"": ""C+""}]",53990,2,87
BT_0017,Economics,Corporate Finance Analyst,3.82,"[{""name"": ""Microsoft Excel"", ""level"": ""Beginner""}, {""name"": ""Valuation (DCF, Comps)"", ""level"": ""Intermediate""}, {""name"": ""Microsoft Word"", ""level"": ""Intermediate""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Beginner""}, {""name"": ""Capital Budgeting"", ""level"": ""Intermediate""}, {""name"": ""Credit analysis"", ""level"": ""Intermediate""}, {""name"": ""Leadership"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]",[Quantitative Analyst] at [Kasikorn Asset Management 2024] | [Economic Analyst] at [TDRI Policy Research 2024],"[{""course_id"": ""01101371"", ""course_name"": ""Economics Statistics II"", ""grade"": ""A""}, {""course_id"": ""01101282"", ""course_name"": ""Macroeconomics II"", ""grade"": ""A""}, {""course_id"": ""01101381"", ""course_name"": ""History of Economic Thought"", ""grade"": ""B+""}, {""course_id"": ""01101272"", ""course_name"": ""Economics Statistics I"", ""grade"": ""B+""}, {""course_id"": ""01101384"", ""course_name"": ""Economics of Money and Banking"", ""grade"": ""B""}, {""course_id"": ""01101375"", ""course_name"": ""Operations Research for Economic Applications"", ""grade"": ""A""}, {""course_id"": ""01101312"", ""course_name"": ""Thai Economy"", ""grade"": ""A""}, {""course_id"": ""01101498"", ""course_name"": ""Special Problems"", ""grade"": ""A""}, {""course_id"": ""01101414"", ""course_name"": ""Economic Development of ASEAN Countries"", ""grade"": ""B+""}]",41915,5,75
BT_0018,Computer Engineering,MLOps Engineer,2.73,"[{""name"": ""Airflow"", ""level"": ""Advanced""}, {""name"": ""CI/CD"", ""level"": ""Advanced""}, {""name"": ""Computer Vision"", ""level"": ""Advanced""}, {""name"": ""LlamaIndex"", ""level"": ""Intermediate""}, {""name"": ""AWS (EC2, S3, Lambda)"", ""level"": ""Intermediate""}, {""name"": ""MLflow / Weights & Biases"", ""level"": ""Advanced""}, {""name"": ""LangGraph"", ""level"": ""Advanced""}, {""name"": ""LakeFS"", ""level"": ""Advanced""}, {""name"": ""Linux System Admin"", ""level"": ""Intermediate""}, {""name"": ""TensorFlow"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]",[MLOps Engineer Intern] at [Sertis AI 2023] | [Software Intern] at [True Digital Group 2023] | [DevOps Engineer Intern] at [LINE Thailand 2023],"[{""course_id"": ""01204214"", ""course_name"": ""Problem Solving Laboratory"", ""grade"": ""B+""}, {""course_id"": ""01204323"", ""course_name"": ""Electronic Laboratory for Embedded Systems"", ""grade"": ""B""}, {""course_id"": ""01204223"", ""course_name"": ""Practicum in Computer Engineering"", ""grade"": ""A""}, {""course_id"": ""01205211"", ""course_name"": ""Electric Circuit Analysis I"", ""grade"": ""A""}, {""course_id"": ""01204341"", ""course_name"": ""Software Engineering"", ""grade"": ""A""}, {""course_id"": ""01403114"", ""course_name"": ""Lab: Fundamentals of General Chemistry"", ""grade"": ""A""}, {""course_id"": ""01204114"", ""course_name"": ""Introduction to Computer Hardware Development"", ""grade"": ""A""}, {""course_id"": ""01420113"", ""course_name"": ""Physics Laboratory I"", ""grade"": ""B+""}, {""course_id"": ""01205242"", ""course_name"": ""Electronic Circuits and Systems I"", ""grade"": ""A""}, {""course_id"": ""01204461"", ""course_name"": ""Artificial Intelligence"", ""grade"": ""A""}, {""course_id"": ""01204429"", ""course_name"": ""Wireless Networks and Simulation"", ""grade"": ""A""}, {""course_id"": ""01204352"", ""course_name"": ""Laws and Ethics in Information Technology"", ""grade"": ""A""}, {""course_id"": ""01204454"", ""course_name"": ""Management of Technology and Innovation"", ""grade"": ""A""}, {""course_id"": ""01204458"", ""course_name"": ""Introduction to Computational Finance"", ""grade"": ""A""}]",51640,3,75
BT_0019,Economics,Data Analyst (Finance),2.01,"[{""name"": ""KPI tracking"", ""level"": ""Intermediate""}, {""name"": ""Data analysis"", ""level"": ""Intermediate""}, {""name"": ""Regression Analysis"", ""level"": ""Intermediate""}, {""name"": ""SQL (Data Querying)"", ""level"": ""Intermediate""}, {""name"": ""Data Visualization"", ""level"": ""Advanced""}, {""name"": ""Tableau"", ""level"": ""Intermediate""}, {""name"": ""Financial Statement Analysis"", ""level"": ""Advanced""}, {""name"": ""Presentation Skills"", ""level"": ""Advanced""}, {""name"": ""Python"", ""level"": ""Advanced""}, {""name"": ""Financial services knowledge"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]",[Data Analyst Intern] at [SCB EIC 2025] | [Equity Analyst Intern] at [Bualuang Securities 2025] | [Policy Research Intern] at [NESDC Thailand 2025],"[{""course_id"": ""01101282"", ""course_name"": ""Macroeconomics II"", ""grade"": ""B+""}, {""course_id"": ""01101385"", ""course_name"": ""Economic Development and International Trade"", ""grade"": ""A""}, {""course_id"": ""01101372"", ""course_name"": ""Econometrics I"", ""grade"": ""A""}, {""course_id"": ""01101273"", ""course_name"": ""Introduction to Computational Economics"", ""grade"": ""C+""}, {""course_id"": ""01101231"", ""course_name"": ""Labour and Industrial Economics"", ""grade"": ""B""}, {""course_id"": ""01101171"", ""course_name"": ""Mathematical Economics I"", ""grade"": ""A""}, {""course_id"": ""01101471"", ""course_name"": ""Mathematical Programming for Economic Applications"", ""grade"": ""C+""}, {""course_id"": ""01101422"", ""course_name"": ""Economics of Financial Risk Management"", ""grade"": ""B+""}, {""course_id"": ""01101426"", ""course_name"": ""Real Estate Business Economics"", ""grade"": ""A""}]",49148,3,84
BT_0020,Computer Engineering,ML Engineer,2.87,"[{""name"": ""Tesseract"", ""level"": ""Advanced""}, {""name"": ""Problem-solving"", ""level"": ""Intermediate""}, {""name"": ""LLM"", ""level"": ""Beginner""}, {""name"": ""Vector databases"", ""level"": ""Advanced""}, {""name"": ""RAG"", ""level"": ""Beginner""}, {""name"": ""Natural Language Processing"", ""level"": ""Intermediate""}, {""name"": ""OpenAI SDK"", ""level"": ""Beginner""}, {""name"": ""PaddleOCR"", ""level"": ""Advanced""}, {""name"": ""TensorFlow"", ""level"": ""Advanced""}, {""name"": ""Backend integration"", ""level"": ""Intermediate""}, {""name"": ""Azure"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]",[AI Research Intern] at [NECTEC AI Lab 2024] | [ML Engineer Intern] at [Grab Thailand 2024] | [Software Intern] at [True Digital Group 2024] | [Open-Source Contributor] at [GitHub Projects 2024],"[{""course_id"": ""01204211"", ""course_name"": ""Discrete Mathematics and Theory of Computation"", ""grade"": ""B""}, {""course_id"": ""01204113"", ""course_name"": ""Computer and Programming for Computer Engineers"", ""grade"": ""C""}, {""course_id"": ""01420111"", ""course_name"": ""General Physics I"", ""grade"": ""B+""}, {""course_id"": ""01204421"", ""course_name"": ""Computer Networks"", ""grade"": ""B+""}, {""course_id"": ""01208111"", ""course_name"": ""Engineering Drawing"", ""grade"": ""A""}, {""course_id"": ""01204313"", ""course_name"": ""Algorithm Design and Analysis"", ""grade"": ""A""}, {""course_id"": ""01204426"", ""course_name"": ""Advanced Network and Network Configuration"", ""grade"": ""C+""}, {""course_id"": ""01204458"", ""course_name"": ""Introduction to Computational Finance"", ""grade"": ""B""}]",56632,5,74
BT_0021,Computer Engineering,Cloud Architect,3.66,"[{""name"": ""Cloud governance"", ""level"": ""Intermediate""}, {""name"": ""Azure"", ""level"": ""Advanced""}, {""name"": ""Container orchestration"", ""level"": ""Intermediate""}, {""name"": ""VPC"", ""level"": ""Advanced""}, {""name"": ""Cloud architecture design"", ""level"": ""Beginner""}, {""name"": ""Multi-account architecture"", ""level"": ""Intermediate""}, {""name"": ""Microservices Architecture"", ""level"": ""Intermediate""}, {""name"": ""Enterprise services"", ""level"": ""Advanced""}, {""name"": ""Security"", ""level"": ""Advanced""}, {""name"": ""Network Security"", ""level"": ""Intermediate""}, {""name"": ""Virtual desktop"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Beginner""}]",[ML Engineer Intern] at [Grab Thailand 2023] | [Full-Stack Developer] at [Student Startup (YC-backed) 2023],"[{""course_id"": ""01204437"", ""course_name"": ""Computer System Security"", ""grade"": ""A""}, {""course_id"": ""01204391"", ""course_name"": ""Career and Social Skill Development Laboratory"", ""grade"": ""B""}, {""course_id"": ""01403117"", ""course_name"": ""Fundamentals of General Chemistry"", ""grade"": ""A""}, {""course_id"": ""01417168"", ""course_name"": ""Engineering Mathematics II"", ""grade"": ""C+""}, {""course_id"": ""01204113"", ""course_name"": ""Computer and Programming for Computer Engineers"", ""grade"": ""B""}, {""course_id"": ""01204223"", ""course_name"": ""Practicum in Computer Engineering"", ""grade"": ""B+""}, {""course_id"": ""01204341"", ""course_name"": ""Software Engineering"", ""grade"": ""C+""}, {""course_id"": ""01204211"", ""course_name"": ""Discrete Mathematics and Theory of Computation"", ""grade"": ""B""}, {""course_id"": ""01204313"", ""course_name"": ""Algorithm Design and Analysis"", ""grade"": ""B""}, {""course_id"": ""01420111"", ""course_name"": ""General Physics I"", ""grade"": ""C+""}, {""course_id"": ""01204457"", ""course_name"": ""Semantic Web Technology"", ""grade"": ""B""}, {""course_id"": ""01204451"", ""course_name"": ""Database System Design"", ""grade"": ""C""}, {""course_id"": ""01204342"", ""course_name"": ""Managing Software Development"", ""grade"": ""B""}, {""course_id"": ""01206323"", ""course_name"": ""Operations Research for Engineers II"", ""grade"": ""A""}]",60446,2,82
